,J,Location,pvalue05,pvaluebest,AUC,AccuracyTrain,AccuracyTest,RecallTest
2451,246,Brisbane,0.019306269942970772,2.257231086030733e-06,2,0.7572641931157801,0.7056737588652482,0.3900709219858156
2452,246,Wollongong,0.06671293271633619,1.0886075584742296e-05,2,0.7465393794749403,0.6875,0.42424242424242425
2453,246,Newcastle,0.6269828405104039,0.03193822825574846,2,0.7045675413022352,0.5918367346938775,0.47101449275362317
2454,246,GoldCoast,1.0,0.1687527723294186,2,0.6612284069097889,0.583984375,0.42857142857142855
2455,246,Williamtown,0.03965674659859789,0.020424585311719264,2,0.626953125,0.5343137254901961,0.6416666666666667
2456,246,NorfolkIsland,0.9359503165868088,0.3250975290085795,2,0.475093984962406,0.4188376753507014,0.8037974683544303
2457,246,CoffsHarbour,0.9289877961694081,0.003181449960064039,2,0.5639024390243902,0.510556621880998,0.7142857142857143
2458,246,NorahHead,0.28018123314542476,0.004830262939934276,2,0.6552246340232206,0.5722120658135283,0.5612903225806452
2459,246,SydneyAirport,0.14068087273812172,0.0002159435839144259,2,0.7081206496519722,0.6147859922178989,0.5379310344827586
2460,247,Sydney,0.6159193413956963,6.816246162376077e-05,2,0.6859781696053736,0.6274509803921569,0.5123456790123457
2461,247,Brisbane,0.4693602752784253,0.056816090894579424,2,0.7436241610738255,0.6920353982300885,0.2905982905982906
2462,247,Wollongong,0.012716082826550217,0.000466478032806311,2,0.7272293752980449,0.650294695481336,0.47863247863247865
2463,247,Newcastle,0.44219257441950355,0.41940294270425815,2,0.705482775351771,0.5790554414784395,0.3793103448275862
2464,247,GoldCoast,0.12393503584673661,0.017658510715466254,2,0.6685878962536023,0.594541910331384,0.4791666666666667
2465,247,Williamtown,1.0,0.0003549158144762446,2,0.6807795698924731,0.6142131979695431,0.5564516129032258
2466,247,NorfolkIsland,1.0,0.657185899806483,2,0.49433962264150944,0.3814229249011858,0.7692307692307693
2467,247,CoffsHarbour,0.4895170895060854,0.000947059692526783,2,0.583171206225681,0.5408560311284046,0.6851851851851852
2468,247,NorahHead,0.6168499589738803,0.003874412796627945,2,0.6615077383924114,0.5850860420650096,0.5454545454545454
2469,247,SydneyAirport,0.020641071268001163,1.823476420931679e-05,2,0.6950187969924813,0.65,0.5035460992907801
2470,248,Sydney,0.25903893413334406,0.00679010695301704,2,0.6465155331654072,0.5515548281505729,0.5971223021582733
2471,248,Brisbane,0.9066146267264886,0.014965242001424435,2,0.7211280214861235,0.6336283185840708,0.4344262295081967
2472,248,Wollongong,0.005490570326565975,0.002618375459412894,2,0.7136731777036684,0.6185770750988142,0.48507462686567165
2473,248,Newcastle,1.0,0.6454330901486375,2,0.6436668309512075,0.5482625482625483,0.43448275862068964
2474,248,GoldCoast,1.0,0.0013481348561485318,2,0.5727316370619299,0.48330058939096265,0.7678571428571429
2475,248,Williamtown,0.540715555977637,0.0934638523511891,2,0.63406292749658,0.5368956743002544,0.5798319327731093
2476,248,NorfolkIsland,1.0,0.6461117689372555,2,0.3889423076923077,0.3522935779816514,0.88
2477,248,CoffsHarbour,0.48545708294952805,0.013163960161868642,2,0.5202092249167856,0.47854077253218885,0.7557251908396947
2478,248,NorahHead,0.03939646873303177,0.017237502050867652,2,0.6207407407407407,0.5129740518962076,0.673469387755102
2479,248,SydneyAirport,0.0027416622577107245,6.359889992531884e-06,2,0.668235294117647,0.5977859778597786,0.6381578947368421
2480,249,Sydney,0.09137674966559199,0.00010072246904668976,2,0.6942461150776984,0.630114566284779,0.5170068027210885
2481,249,Brisbane,0.08705894424419085,8.784471893013565e-05,2,0.7459749552772809,0.693950177935943,0.38345864661654133
2482,249,Wollongong,1.0,0.09887866956987647,2,0.7533206831119544,0.6323232323232323,0.3543307086614173
2483,249,Newcastle,0.11269568905572665,0.07923752758664575,2,0.6872885451909135,0.600418410041841,0.43548387096774194
2484,249,GoldCoast,0.2401553694209671,0.00022689982341543834,2,0.6754302103250478,0.6023856858846919,0.5777777777777777
2485,249,Williamtown,0.6871808401138499,0.012404142164297787,2,0.6506849315068494,0.5641025641025641,0.5945945945945946
2486,249,NorfolkIsland,0.8220016111482586,0.2927132035853973,2,0.4734093067426401,0.4266409266409266,0.7976190476190477
2487,249,CoffsHarbour,0.8071286362726691,0.00554988974282937,2,0.603112840466926,0.53515625,0.656441717791411
2488,249,NorahHead,0.6639585539107075,4.0945063119682104e-05,2,0.6388888888888888,0.6,0.5914634146341463
2489,249,SydneyAirport,0.007445158272324851,0.001204078705698696,2,0.720131702728128,0.6148148148148148,0.5
2490,250,Sydney,0.20472216339614427,5.278734534931126e-07,2,0.6518269634607308,0.6114754098360655,0.632258064516129
2491,250,Brisbane,1.0,0.0023216941222520453,2,0.6964125560538117,0.6402116402116402,0.4634146341463415
2492,250,Wollongong,0.02718634696170719,0.05934033744608439,2,0.7076776347162613,0.5881188118811881,0.4632352941176471
2493,250,Newcastle,1.0,0.12861677925988863,2,0.618860510805501,0.5490196078431373,0.5220588235294118
2494,250,GoldCoast,0.997533865015903,0.0005225773435703187,2,0.6309927360774819,0.5584905660377358,0.6515151515151515
2495,250,Williamtown,0.2828219459913415,0.009051573540690491,2,0.6451612903225806,0.5289672544080605,0.6814159292035398
2496,250,NorfolkIsland,1.0,0.7960210738812513,2,0.49261553120533585,0.4,0.75
2497,250,CoffsHarbour,1.0,0.04181988408120828,2,0.5373423860329777,0.44642857142857145,0.7753623188405797
2498,250,NorahHead,0.6251820034314948,0.0341374903661085,2,0.6214605067064084,0.5263157894736842,0.6180555555555556
2499,250,SydneyAirport,0.007546706603912406,8.184670157526614e-11,2,0.672668513388735,0.6492985971943888,0.697841726618705
2500,251,Sydney,0.6589053968023946,2.8283819940405143e-07,2,0.6330390920554855,0.5875613747954174,0.6863905325443787
2501,251,Brisbane,1.0,2.1034766015297385e-05,2,0.6612903225806451,0.6223404255319149,0.5964912280701754
2502,251,Wollongong,0.9539707965955297,0.00015632063462591892,2,0.7046313799621928,0.6247422680412371,0.5384615384615384
2503,251,Newcastle,1.0,0.022375873669270303,2,0.6022395326192794,0.5203252032520326,0.6446280991735537
2504,251,GoldCoast,1.0,0.00013309263504361564,2,0.5800096107640558,0.5422396856581533,0.7153284671532847
2505,251,Williamtown,0.03473445144671917,0.03240843616556927,2,0.5349901896664486,0.45169082125603865,0.7966101694915254
2506,251,NorfolkIsland,0.47357505833816893,0.2774234101941122,2,0.4651717557251908,0.3927893738140417,0.8588957055214724
2507,251,CoffsHarbour,1.0,0.0010809278924879405,2,0.4963361016121153,0.43822393822393824,0.8689655172413793
2508,251,NorahHead,0.14427340810248523,0.007478720093410798,2,0.5421867199201198,0.47609942638623326,0.7651006711409396
2509,251,SydneyAirport,0.09044277443865788,0.005401757571763281,2,0.6197380729653882,0.5437262357414449,0.6296296296296297
2510,252,Sydney,0.6503347088741651,0.014854021422932953,2,0.6445378151260505,0.5303776683087028,0.6167664670658682
2511,252,Brisbane,1.0,0.00316832974206163,2,0.7013452914798206,0.6219081272084805,0.49193548387096775
2512,252,Wollongong,0.8817540411234169,0.11280074636201878,2,0.6425837320574163,0.5401174168297456,0.5566037735849056
2513,252,Newcastle,1.0,0.07898278955099444,2,0.6485172581429266,0.5685071574642127,0.5039370078740157
2514,252,GoldCoast,0.7151339364722678,0.1552813746873982,2,0.6241067174845164,0.5560081466395111,0.5039370078740157
2515,252,Williamtown,0.007467202413908656,0.0032623579361726707,2,0.5724269377382465,0.48364485981308414,0.7844827586206896
2516,252,NorfolkIsland,0.7752338748110107,1.0,2,0.46948582412301776,0.37962962962962965,0.8143712574850299
2517,252,CoffsHarbour,0.9161172082629268,0.11787361056613625,2,0.5654501216545013,0.45972495088408644,0.7183098591549296
2518,252,NorahHead,0.675563271462868,0.08009338722069369,2,0.5686274509803921,0.4850187265917603,0.6890243902439024
2519,252,SydneyAirport,1.0,1.1816747676046726e-06,2,0.6385932438685794,0.5776892430278885,0.7265625
2520,253,Sydney,1.0,0.0005900631764151497,2,0.7204707860445565,0.6551724137931034,0.4420289855072464
2521,253,Brisbane,1.0,0.025504475054227625,2,0.7476467951591215,0.7097345132743362,0.2689075630252101
2522,253,Wollongong,0.45745738336469843,0.0015194517187829579,2,0.7715930902111324,0.6912621359223301,0.3684210526315789
2523,253,Newcastle,0.9582276640602456,0.3978462914927542,2,0.715609756097561,0.6141414141414141,0.35344827586206895
2524,253,GoldCoast,1.0,0.054414087429555245,2,0.7009615384615384,0.6105675146771037,0.41007194244604317
2525,253,Williamtown,1.0,0.020191203663832178,2,0.7003344481605351,0.6081081081081081,0.456
2526,253,NorfolkIsland,0.907422637599915,0.6559720304951933,2,0.5692671394799055,0.4613861386138614,0.6344827586206897
2527,253,CoffsHarbour,1.0,0.0006829998357109927,2,0.6405797101449275,0.5720081135902637,0.62
2528,253,NorahHead,0.2429209575031671,0.00014677864311729086,2,0.6760633036597429,0.624750499001996,0.5333333333333333
2529,253,SydneyAirport,0.5393796682400043,5.091530600986009e-05,2,0.7478912839737581,0.6571969696969697,0.49206349206349204
2530,254,Sydney,0.06285476564830991,0.0026551127716924272,2,0.6890756302521008,0.6095551894563427,0.47878787878787876
2531,254,Brisbane,1.0,0.109635673718375,2,0.7311827956989247,0.6281138790035588,0.36231884057971014
2532,254,Wollongong,1.0,2.037842914389811e-05,2,0.7113451412158928,0.6699410609037328,0.4915254237288136
2533,254,Newcastle,1.0,0.9792539615306898,2,0.6340632603406327,0.5387755102040817,0.4132231404958678
2534,254,GoldCoast,1.0,0.012859874757005965,2,0.6708253358925144,0.5725646123260437,0.5481481481481482
2535,254,Williamtown,0.009960102947328098,0.1889292177797947,2,0.6200931470392548,0.5132978723404256,0.6037735849056604
2536,254,NorfolkIsland,0.5615609819065827,0.06288859019367718,2,0.5086124401913875,0.49056603773584906,0.7071823204419889
2537,254,CoffsHarbour,0.12623948802785157,0.0495952758281267,2,0.6096491228070176,0.49019607843137253,0.6811594202898551
2538,254,NorahHead,0.662518533488496,0.03377895166596242,2,0.5977878330819507,0.5140712945590994,0.6423841059602649
2539,254,SydneyAirport,0.3360865350503951,4.567977233254509e-05,2,0.715962441314554,0.6252354048964218,0.5217391304347826
2540,255,Sydney,0.005636888376823526,2.1667786477391934e-05,2,0.6869747899159664,0.6270627062706271,0.5341614906832298
2541,255,Brisbane,1.0,0.0010830965592713,2,0.7291947818263608,0.6748681898066784,0.4065040650406504
2542,255,Wollongong,0.5776766789240684,3.9351288821614096e-08,2,0.7435897435897436,0.7080979284369114,0.45185185185185184
2543,255,Newcastle,1.0,0.08905416336641245,2,0.7038998555609052,0.6111111111111112,0.36363636363636365
2544,255,GoldCoast,1.0,0.02227686962429312,2,0.6517771373679154,0.5584158415841585,0.5648854961832062
2545,255,Williamtown,0.04128348796429256,0.002281179949355797,2,0.7083333333333334,0.6153846153846154,0.5178571428571429
2546,255,NorfolkIsland,1.0,0.13367909724335136,2,0.5202284626368396,0.44294003868471954,0.7791411042944786
2547,255,CoffsHarbour,0.05276502086409752,0.006726528003874861,2,0.5626223091976517,0.504835589941973,0.7239263803680982
2548,255,NorahHead,0.29709874070848674,0.0022189942406178856,2,0.6633216256899147,0.5771428571428572,0.5723684210526315
2549,255,SydneyAirport,0.02727023208243136,5.845108605356415e-05,2,0.6901078293483357,0.6015180265654649,0.5985915492957746
2550,256,Sydney,0.768938396930631,9.137030376168233e-08,2,0.6989066442388562,0.6540362438220758,0.5675675675675675
2551,256,Brisbane,1.0,0.02283928103924181,2,0.7264150943396226,0.6601769911504425,0.39090909090909093
2552,256,Wollongong,1.0,2.4165580286457943e-05,2,0.7539644401729938,0.6957364341085271,0.40476190476190477
2553,256,Newcastle,1.0,0.278390650944016,2,0.6770884220810943,0.6124497991967871,0.3853211009174312
2554,256,GoldCoast,0.5945813086954204,0.0034477135044557257,2,0.7052835676199709,0.6297709923664122,0.4460431654676259
2555,256,Williamtown,0.051198032773244286,0.011200648419885453,2,0.6895604395604396,0.6073298429319371,0.47863247863247865
2556,256,NorfolkIsland,1.0,0.0721341849449338,2,0.5237642585551331,0.45614035087719296,0.774390243902439
2557,256,CoffsHarbour,0.032162177537227124,0.004027202162914783,2,0.6099221789883269,0.5515873015873016,0.624113475177305
2558,256,NorahHead,0.19498731064747515,0.004897340970868105,2,0.6809876543209876,0.5862068965517241,0.5220125786163522
2559,256,SydneyAirport,0.3183576680656257,4.0001311646262506e-05,2,0.7260726072607261,0.6356877323420075,0.5333333333333333
2560,257,Sydney,0.5736586006135462,3.973918288181235e-06,2,0.6331932773109243,0.5678807947019867,0.6948051948051948
2561,257,Brisbane,1.0,0.08341213597038388,2,0.7089518668466037,0.6190476190476191,0.40625
2562,257,Wollongong,0.06836735070729583,2.2252274651441437e-06,2,0.7111324376199616,0.62890625,0.6147540983606558
2563,257,Newcastle,0.9058957190315331,0.052131847279618435,2,0.5542997542997543,0.47058823529411764,0.7
2564,257,GoldCoast,1.0,0.000753578417953541,2,0.6196642685851319,0.5487077534791253,0.672566371681416
2565,257,Williamtown,1.0,0.0007819450643143091,2,0.578839590443686,0.5100502512562815,0.7863247863247863
2566,257,NorfolkIsland,0.416803632245366,0.14684892161266763,2,0.4391634980988593,0.40625,0.8816568047337278
2567,257,CoffsHarbour,0.014535106845902122,0.13162273907971367,2,0.5533558667310478,0.4610655737704918,0.7368421052631579
2568,257,NorahHead,0.00043804246596653085,0.004115704516522445,2,0.5816172777498745,0.4866920152091255,0.7534246575342466
2569,257,SydneyAirport,0.22256989914063846,0.00012753852004235476,2,0.6462043111527648,0.5400763358778626,0.7153284671532847
2570,258,Sydney,1.0,0.001048960667615192,2,0.7368421052631579,0.6529605263157895,0.378698224852071
2571,258,Brisbane,1.0,0.02226156184075089,2,0.7625673249551167,0.6951871657754011,0.2975206611570248
2572,258,Wollongong,0.9730939196332997,0.001778811369408476,2,0.7645099904852521,0.676829268292683,0.3813559322033898
2573,258,Newcastle,0.5345544154765037,0.0011255115383634502,2,0.7048863086598935,0.6589958158995816,0.4424778761061947
2574,258,GoldCoast,1.0,0.5815414861396682,2,0.6735378715244487,0.5843373493975904,0.3597122302158273
2575,258,Williamtown,1.0,5.432512733666639e-05,2,0.6688610928242265,0.6048780487804878,0.6230769230769231
2576,258,NorfolkIsland,0.8265652627137973,0.437247245835636,2,0.5320970042796006,0.4609375,0.6848484848484848
2577,258,CoffsHarbour,0.6082864275741482,0.003823386456154848,2,0.6430317848410758,0.5555555555555556,0.6129032258064516
2578,258,NorahHead,1.0,1.3409838035645576e-05,2,0.6795327577450483,0.6293577981651376,0.5503355704697986
2579,258,SydneyAirport,1.0,0.005282845630930114,2,0.7363207547169811,0.6405959031657356,0.4
2580,259,Sydney,0.9734242183126591,1.4950120405255574e-05,2,0.6833684210526316,0.6243822075782537,0.5280898876404494
2581,259,Brisbane,1.0,0.03171164809339785,2,0.7242152466367713,0.667262969588551,0.34710743801652894
2582,259,Wollongong,0.5052900958730715,9.386398383732788e-06,2,0.7579098753595398,0.6976284584980237,0.4126984126984127
2583,259,Newcastle,1.0,0.08042962702213297,2,0.6034985422740525,0.5422680412371134,0.56
2584,259,GoldCoast,0.6056432748109875,0.004443804781383524,2,0.6495643756050339,0.5764023210831721,0.5642857142857143
2585,259,Williamtown,0.14195860779375882,0.4435144837985764,2,0.5976485956890921,0.4671361502347418,0.646551724137931
2586,259,NorfolkIsland,1.0,0.497517308058642,2,0.4720229555236729,0.4168260038240918,0.7791411042944786
2587,259,CoffsHarbour,1.0,0.16987604914658805,2,0.5702398433675967,0.49416342412451364,0.6363636363636364
2588,259,NorahHead,0.0875363389301563,0.23798952765194403,2,0.6078921078921079,0.5068493150684932,0.5846153846153846
2589,259,SydneyAirport,0.25102733086360635,4.255857350256433e-06,2,0.7143522833178005,0.6411764705882353,0.5539568345323741
2590,260,Sydney,0.10342997538588292,9.193949898486715e-07,2,0.7332490518331226,0.6743421052631579,0.43859649122807015
2591,260,Brisbane,1.0,0.003320327932303814,2,0.7618190004502476,0.7072310405643739,0.27205882352941174
2592,260,Wollongong,0.3184325877734301,2.5035486580054725e-05,2,0.7588516746411483,0.6852589641434262,0.42857142857142855
2593,260,Newcastle,0.9729031956868299,0.6913969433827207,2,0.6774351443954968,0.5771543086172345,0.3769230769230769
2594,260,GoldCoast,0.3209937985295941,0.13052960817161052,2,0.6758056758056759,0.5932539682539683,0.4330708661417323
2595,260,Williamtown,0.042025373273857705,0.004119557621564024,2,0.6877887788778878,0.5976190476190476,0.532258064516129
2596,260,NorfolkIsland,0.752542764969672,0.03015559523094082,2,0.5518711511132165,0.5139442231075697,0.6815642458100558
2597,260,CoffsHarbour,1.0,0.01687817672044676,2,0.6045831301803998,0.5306930693069307,0.6339869281045751
2598,260,NorahHead,0.2786299079575054,0.0006462267511262571,2,0.6784294234592445,0.6075697211155379,0.5352112676056338
2599,260,SydneyAirport,0.35555922345395563,1.5611353004521791e-06,2,0.7301136363636364,0.6703499079189686,0.4861111111111111
2600,261,Sydney,0.01998634908696911,2.3847503411027545e-08,2,0.7447346251053075,0.7013201320132013,0.45394736842105265
2601,261,Brisbane,0.8817203824788754,0.0019333653084524871,2,0.7793786582620441,0.7079646017699115,0.30708661417322836
2602,261,Wollongong,0.019252857536682103,0.0002066578245231743,2,0.7886989553656221,0.6962809917355371,0.36363636363636365
2603,261,Newcastle,1.0,0.0022298387992671226,2,0.6992225461613216,0.6770186335403726,0.36363636363636365
2604,261,GoldCoast,0.02058497909970556,0.00010853833258839374,2,0.6933397220891231,0.6398390342052314,0.5158730158730159
2605,261,Williamtown,0.6588583404905376,0.22789077635770394,2,0.7447243022464262,0.5960591133004927,0.39473684210526316
2606,261,NorfolkIsland,0.6768768772585128,0.14892919321530582,2,0.516144578313253,0.44320297951582865,0.7450980392156863
2607,261,CoffsHarbour,0.46195173394349087,0.0028184014611653267,2,0.6116838487972509,0.5501930501930502,0.6329113924050633
